geography,time,age,wisqars_rate_firearm_accident,wisqars_rate_firearm_intentional,wisqars_deaths_firearm_accident,wisqars_deaths_firearm_intentional,state_name,year
29,2020-01-01,45-64 Years,NA,31.95,NA,246,Missouri,2020
29,2020-01-01,45-64 Years,NA,8.37,NA,66,Missouri,2020
29,2021-01-01,45-64 Years,NA,35.34,NA,269,Missouri,2021
29,2021-01-01,45-64 Years,NA,6.41,NA,50,Missouri,2021
29,2022-01-01,45-64 Years,NA,41.22,NA,310,Missouri,2022
29,2022-01-01,45-64 Years,NA,7.52,NA,58,Missouri,2022
29,2023-01-01,45-64 Years,NA,36.1,NA,269,Missouri,2023
29,2023-01-01,45-64 Years,NA,6.15,NA,47,Missouri,2023
30,2001-01-01,45-64 Years,NA,29.37,NA,34,Montana,2001
30,2001-01-01,45-64 Years,NA,NA,NA,NA,Montana,2001
30,2002-01-01,45-64 Years,NA,29.29,NA,35,Montana,2002
30,2002-01-01,45-64 Years,NA,NA,NA,NA,Montana,2002
30,2003-01-01,45-64 Years,NA,29.12,NA,36,Montana,2003
30,2003-01-01,45-64 Years,NA,NA,NA,NA,Montana,2003
30,2004-01-01,45-64 Years,NA,22.74,NA,29,Montana,2004
30,2004-01-01,45-64 Years,NA,NA,NA,NA,Montana,2004
30,2005-01-01,45-64 Years,NA,33.41,NA,44,Montana,2005
30,2005-01-01,45-64 Years,NA,NA,NA,NA,Montana,2005
30,2006-01-01,45-64 Years,NA,19.2,NA,26,Montana,2006
30,2006-01-01,45-64 Years,NA,NA,NA,NA,Montana,2006
30,2007-01-01,45-64 Years,NA,30.22,NA,42,Montana,2007
30,2007-01-01,45-64 Years,NA,NA,NA,NA,Montana,2007
30,2008-01-01,45-64 Years,NA,22.67,NA,32,Montana,2008
30,2008-01-01,45-64 Years,NA,9.94,NA,14,Montana,2008
30,2009-01-01,45-64 Years,NA,39.86,NA,57,Montana,2009
30,2009-01-01,45-64 Years,NA,6.98,NA,10,Montana,2009
30,2010-01-01,45-64 Years,NA,34.74,NA,50,Montana,2010
30,2010-01-01,45-64 Years,NA,6.91,NA,10,Montana,2010
30,2011-01-01,45-64 Years,NA,31.25,NA,45,Montana,2011
30,2011-01-01,45-64 Years,NA,8.26,NA,12,Montana,2011
30,2012-01-01,45-64 Years,NA,36.59,NA,52,Montana,2012
30,2012-01-01,45-64 Years,NA,NA,NA,NA,Montana,2012
30,2013-01-01,45-64 Years,NA,31.3,NA,44,Montana,2013
30,2013-01-01,45-64 Years,NA,8.39,NA,12,Montana,2013
30,2014-01-01,45-64 Years,NA,40.23,NA,56,Montana,2014
30,2014-01-01,45-64 Years,NA,NA,NA,NA,Montana,2014
30,2015-01-01,45-64 Years,NA,41.23,NA,57,Montana,2015
30,2015-01-01,45-64 Years,NA,7.79,NA,11,Montana,2015
30,2016-01-01,45-64 Years,NA,35.7,NA,49,Montana,2016
30,2016-01-01,45-64 Years,NA,7.83,NA,11,Montana,2016
30,2017-01-01,45-64 Years,NA,42.71,NA,58,Montana,2017
30,2017-01-01,45-64 Years,NA,13.64,NA,19,Montana,2017
30,2018-01-01,45-64 Years,NA,37.28,NA,50,Montana,2018
30,2018-01-01,45-64 Years,NA,NA,NA,NA,Montana,2018
30,2019-01-01,45-64 Years,NA,30.96,NA,41,Montana,2019
30,2019-01-01,45-64 Years,NA,12.54,NA,17,Montana,2019
30,2020-01-01,45-64 Years,NA,30.28,NA,41,Montana,2020
30,2020-01-01,45-64 Years,NA,11.17,NA,15,Montana,2020
30,2021-01-01,45-64 Years,NA,34,NA,46,Montana,2021
30,2021-01-01,45-64 Years,NA,11.21,NA,15,Montana,2021
30,2022-01-01,45-64 Years,NA,44.38,NA,60,Montana,2022
30,2022-01-01,45-64 Years,NA,8.98,NA,12,Montana,2022
30,2023-01-01,45-64 Years,NA,37.81,NA,51,Montana,2023
30,2023-01-01,45-64 Years,NA,11.3,NA,15,Montana,2023
31,2001-01-01,45-64 Years,NA,14.28,NA,27,Nebraska,2001
31,2001-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2001
31,2002-01-01,45-64 Years,NA,17.44,NA,34,Nebraska,2002
31,2002-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2002
31,2003-01-01,45-64 Years,NA,11.95,NA,24,Nebraska,2003
31,2003-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2003
31,2004-01-01,45-64 Years,NA,10.63,NA,22,Nebraska,2004
31,2004-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2004
31,2005-01-01,45-64 Years,NA,13.6,NA,29,Nebraska,2005
31,2005-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2005
31,2006-01-01,45-64 Years,NA,20.1,NA,44,Nebraska,2006
31,2006-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2006
31,2007-01-01,45-64 Years,NA,15.66,NA,35,Nebraska,2007
31,2007-01-01,45-64 Years,NA,4.42,NA,10,Nebraska,2007
31,2008-01-01,45-64 Years,NA,17.12,NA,39,Nebraska,2008
31,2008-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2008
31,2009-01-01,45-64 Years,NA,11.66,NA,27,Nebraska,2009
31,2009-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2009
31,2010-01-01,45-64 Years,NA,19.62,NA,46,Nebraska,2010
31,2010-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2010
31,2011-01-01,45-64 Years,NA,14.34,NA,34,Nebraska,2011
31,2011-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2011
31,2012-01-01,45-64 Years,NA,18.2,NA,43,Nebraska,2012
31,2012-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2012
31,2013-01-01,45-64 Years,NA,17.39,NA,41,Nebraska,2013
31,2013-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2013
31,2014-01-01,45-64 Years,NA,20.41,NA,48,Nebraska,2014
31,2014-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2014
31,2015-01-01,45-64 Years,NA,19.58,NA,46,Nebraska,2015
31,2015-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2015
31,2016-01-01,45-64 Years,NA,15.37,NA,36,Nebraska,2016
31,2016-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2016
31,2017-01-01,45-64 Years,NA,18.04,NA,42,Nebraska,2017
31,2017-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2017
31,2018-01-01,45-64 Years,NA,27.31,NA,63,Nebraska,2018
31,2018-01-01,45-64 Years,NA,5.18,NA,12,Nebraska,2018
31,2019-01-01,45-64 Years,NA,26.23,NA,60,Nebraska,2019
31,2019-01-01,45-64 Years,NA,4.37,NA,10,Nebraska,2019
31,2020-01-01,45-64 Years,NA,17.88,NA,42,Nebraska,2020
31,2020-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2020
31,2021-01-01,45-64 Years,NA,21.95,NA,51,Nebraska,2021
31,2021-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2021
31,2022-01-01,45-64 Years,NA,22.2,NA,51,Nebraska,2022
31,2022-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2022
31,2023-01-01,45-64 Years,NA,22.33,NA,51,Nebraska,2023
31,2023-01-01,45-64 Years,NA,NA,NA,NA,Nebraska,2023
32,2001-01-01,45-64 Years,NA,31.92,NA,79,Nevada,2001
32,2001-01-01,45-64 Years,NA,4.89,NA,12,Nevada,2001
32,2002-01-01,45-64 Years,NA,29.88,NA,78,Nevada,2002
32,2002-01-01,45-64 Years,NA,8.86,NA,23,Nevada,2002
32,2003-01-01,45-64 Years,NA,26.65,NA,73,Nevada,2003
32,2003-01-01,45-64 Years,NA,4.76,NA,13,Nevada,2003
32,2004-01-01,45-64 Years,NA,33.91,NA,98,Nevada,2004
32,2004-01-01,45-64 Years,NA,6.93,NA,20,Nevada,2004
32,2005-01-01,45-64 Years,NA,31.05,NA,94,Nevada,2005
32,2005-01-01,45-64 Years,NA,3.98,NA,12,Nevada,2005
32,2006-01-01,45-64 Years,NA,27.28,NA,86,Nevada,2006
32,2006-01-01,45-64 Years,NA,5.08,NA,16,Nevada,2006
32,2007-01-01,45-64 Years,NA,28.12,NA,92,Nevada,2007
32,2007-01-01,45-64 Years,NA,6.13,NA,20,Nevada,2007
32,2008-01-01,45-64 Years,NA,33.13,NA,111,Nevada,2008
32,2008-01-01,45-64 Years,NA,8.1,NA,27,Nevada,2008
32,2009-01-01,45-64 Years,NA,27.78,NA,95,Nevada,2009
32,2009-01-01,45-64 Years,NA,8.23,NA,28,Nevada,2009
32,2010-01-01,45-64 Years,NA,32.29,NA,112,Nevada,2010
32,2010-01-01,45-64 Years,NA,5.8,NA,20,Nevada,2010
32,2011-01-01,45-64 Years,NA,27.87,NA,98,Nevada,2011
32,2011-01-01,45-64 Years,NA,4.28,NA,15,Nevada,2011
32,2012-01-01,45-64 Years,NA,25.42,NA,90,Nevada,2012
32,2012-01-01,45-64 Years,NA,8.5,NA,30,Nevada,2012
32,2013-01-01,45-64 Years,NA,28.3,NA,101,Nevada,2013
32,2013-01-01,45-64 Years,NA,7.01,NA,25,Nevada,2013
32,2014-01-01,45-64 Years,NA,26.25,NA,95,Nevada,2014
32,2014-01-01,45-64 Years,NA,7.75,NA,28,Nevada,2014
32,2015-01-01,45-64 Years,NA,30.43,NA,112,Nevada,2015
32,2015-01-01,45-64 Years,NA,8.98,NA,33,Nevada,2015
32,2016-01-01,45-64 Years,NA,24.85,NA,93,Nevada,2016
32,2016-01-01,45-64 Years,NA,6.96,NA,26,Nevada,2016
32,2017-01-01,45-64 Years,NA,24.24,NA,92,Nevada,2017
32,2017-01-01,45-64 Years,NA,8.7,NA,33,Nevada,2017
32,2018-01-01,45-64 Years,NA,29.1,NA,112,Nevada,2018
32,2018-01-01,45-64 Years,NA,8.58,NA,33,Nevada,2018
32,2019-01-01,45-64 Years,NA,29.8,NA,116,Nevada,2019
32,2019-01-01,45-64 Years,NA,6.42,NA,25,Nevada,2019
32,2020-01-01,45-64 Years,NA,33.3,NA,133,Nevada,2020
32,2020-01-01,45-64 Years,NA,5.9,NA,23,Nevada,2020
32,2021-01-01,45-64 Years,NA,31,NA,124,Nevada,2021
32,2021-01-01,45-64 Years,NA,7.92,NA,31,Nevada,2021
32,2022-01-01,45-64 Years,NA,37.46,NA,150,Nevada,2022
32,2022-01-01,45-64 Years,NA,7.89,NA,31,Nevada,2022
32,2023-01-01,45-64 Years,NA,27.72,NA,111,Nevada,2023
32,2023-01-01,45-64 Years,NA,7.88,NA,31,Nevada,2023
33,2001-01-01,45-64 Years,NA,11.73,NA,18,New Hampshire,2001
33,2001-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2001
33,2002-01-01,45-64 Years,NA,13.15,NA,21,New Hampshire,2002
33,2002-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2002
33,2003-01-01,45-64 Years,NA,16.28,NA,27,New Hampshire,2003
33,2003-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2003
33,2004-01-01,45-64 Years,NA,15.68,NA,27,New Hampshire,2004
33,2004-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2004
33,2005-01-01,45-64 Years,NA,15.72,NA,28,New Hampshire,2005
33,2005-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2005
33,2006-01-01,45-64 Years,NA,12.48,NA,23,New Hampshire,2006
33,2006-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2006
33,2007-01-01,45-64 Years,NA,15.86,NA,30,New Hampshire,2007
33,2007-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2007
33,2008-01-01,45-64 Years,NA,14.48,NA,28,New Hampshire,2008
33,2008-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2008
33,2009-01-01,45-64 Years,NA,15.74,NA,31,New Hampshire,2009
33,2009-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2009
33,2010-01-01,45-64 Years,NA,18.01,NA,36,New Hampshire,2010
33,2010-01-01,45-64 Years,NA,5.39,NA,11,New Hampshire,2010
33,2011-01-01,45-64 Years,NA,17.28,NA,35,New Hampshire,2011
33,2011-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2011
33,2012-01-01,45-64 Years,NA,22.76,NA,46,New Hampshire,2012
33,2012-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2012
33,2013-01-01,45-64 Years,NA,19.35,NA,39,New Hampshire,2013
33,2013-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2013
33,2014-01-01,45-64 Years,NA,19.84,NA,40,New Hampshire,2014
33,2014-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2014
33,2015-01-01,45-64 Years,NA,17.85,NA,36,New Hampshire,2015
33,2015-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2015
33,2016-01-01,45-64 Years,NA,18.86,NA,38,New Hampshire,2016
33,2016-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2016
33,2017-01-01,45-64 Years,NA,22.48,NA,45,New Hampshire,2017
33,2017-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2017
33,2018-01-01,45-64 Years,NA,27.73,NA,55,New Hampshire,2018
33,2018-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2018
33,2019-01-01,45-64 Years,NA,22.99,NA,45,New Hampshire,2019
33,2019-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2019
33,2020-01-01,45-64 Years,NA,17.05,NA,34,New Hampshire,2020
33,2020-01-01,45-64 Years,NA,6.47,NA,13,New Hampshire,2020
33,2021-01-01,45-64 Years,NA,18.76,NA,37,New Hampshire,2021
33,2021-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2021
33,2022-01-01,45-64 Years,NA,20.09,NA,39,New Hampshire,2022
33,2022-01-01,45-64 Years,NA,NA,NA,NA,New Hampshire,2022
33,2023-01-01,45-64 Years,NA,20.99,NA,40,New Hampshire,2023
33,2023-01-01,45-64 Years,NA,5.19,NA,10,New Hampshire,2023
34,2001-01-01,45-64 Years,NA,6.19,NA,59,New Jersey,2001
34,2001-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2001
34,2002-01-01,45-64 Years,NA,7.13,NA,70,New Jersey,2002
34,2002-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2002
34,2003-01-01,45-64 Years,NA,8.53,NA,86,New Jersey,2003
34,2003-01-01,45-64 Years,NA,1.01,NA,11,New Jersey,2003
34,2004-01-01,45-64 Years,NA,7.05,NA,73,New Jersey,2004
34,2004-01-01,45-64 Years,NA,0.99,NA,11,New Jersey,2004
34,2005-01-01,45-64 Years,NA,5.75,NA,61,New Jersey,2005
34,2005-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2005
34,2006-01-01,45-64 Years,NA,6.81,NA,74,New Jersey,2006
34,2006-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2006
34,2007-01-01,45-64 Years,NA,6.4,NA,71,New Jersey,2007
34,2007-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2007
34,2008-01-01,45-64 Years,NA,7.18,NA,81,New Jersey,2008
34,2008-01-01,45-64 Years,NA,0.83,NA,10,New Jersey,2008
34,2009-01-01,45-64 Years,NA,7.28,NA,84,New Jersey,2009
34,2009-01-01,45-64 Years,NA,0.97,NA,12,New Jersey,2009
34,2010-01-01,45-64 Years,NA,8.28,NA,97,New Jersey,2010
34,2010-01-01,45-64 Years,NA,0.88,NA,11,New Jersey,2010
34,2011-01-01,45-64 Years,NA,7.56,NA,90,New Jersey,2011
34,2011-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2011
34,2012-01-01,45-64 Years,NA,7.39,NA,88,New Jersey,2012
34,2012-01-01,45-64 Years,NA,0.94,NA,12,New Jersey,2012
34,2013-01-01,45-64 Years,NA,7.95,NA,95,New Jersey,2013
34,2013-01-01,45-64 Years,NA,1.1,NA,14,New Jersey,2013
34,2014-01-01,45-64 Years,NA,7.1,NA,85,New Jersey,2014
34,2014-01-01,45-64 Years,NA,0.94,NA,12,New Jersey,2014
34,2015-01-01,45-64 Years,NA,7.83,NA,94,New Jersey,2015
34,2015-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2015
34,2016-01-01,45-64 Years,NA,7.16,NA,86,New Jersey,2016
34,2016-01-01,45-64 Years,NA,0.78,NA,10,New Jersey,2016
34,2017-01-01,45-64 Years,NA,6.68,NA,80,New Jersey,2017
34,2017-01-01,45-64 Years,NA,1.65,NA,21,New Jersey,2017
34,2018-01-01,45-64 Years,NA,7.66,NA,91,New Jersey,2018
34,2018-01-01,45-64 Years,NA,0.79,NA,10,New Jersey,2018
34,2019-01-01,45-64 Years,NA,6.63,NA,78,New Jersey,2019
34,2019-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2019
34,2020-01-01,45-64 Years,NA,6.52,NA,81,New Jersey,2020
34,2020-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2020
34,2021-01-01,45-64 Years,NA,7.25,NA,89,New Jersey,2021
34,2021-01-01,45-64 Years,NA,NA,NA,NA,New Jersey,2021
34,2022-01-01,45-64 Years,NA,9.17,NA,111,New Jersey,2022
34,2022-01-01,45-64 Years,NA,0.96,NA,12,New Jersey,2022
34,2023-01-01,45-64 Years,NA,6.34,NA,76,New Jersey,2023
34,2023-01-01,45-64 Years,NA,1.21,NA,15,New Jersey,2023
35,2001-01-01,45-64 Years,NA,25.99,NA,53,New Mexico,2001
35,2001-01-01,45-64 Years,NA,5.09,NA,11,New Mexico,2001
35,2002-01-01,45-64 Years,NA,34.46,NA,73,New Mexico,2002
35,2002-01-01,45-64 Years,NA,4.9,NA,11,New Mexico,2002
35,2003-01-01,45-64 Years,NA,30.98,NA,68,New Mexico,2003
35,2003-01-01,45-64 Years,NA,4.31,NA,10,New Mexico,2003
35,2004-01-01,45-64 Years,NA,27.73,NA,63,New Mexico,2004
35,2004-01-01,45-64 Years,NA,4.16,NA,10,New Mexico,2004
35,2005-01-01,45-64 Years,NA,26.33,NA,62,New Mexico,2005
35,2005-01-01,45-64 Years,NA,5.62,NA,14,New Mexico,2005
35,2006-01-01,45-64 Years,NA,25.38,NA,62,New Mexico,2006
35,2006-01-01,45-64 Years,NA,4.63,NA,12,New Mexico,2006
35,2007-01-01,45-64 Years,NA,22.21,NA,56,New Mexico,2007
35,2007-01-01,45-64 Years,NA,5.25,NA,14,New Mexico,2007
35,2008-01-01,45-64 Years,NA,27.55,NA,71,New Mexico,2008
35,2008-01-01,45-64 Years,NA,5.49,NA,15,New Mexico,2008
35,2009-01-01,45-64 Years,NA,29.67,NA,78,New Mexico,2009
35,2009-01-01,45-64 Years,NA,5.03,NA,14,New Mexico,2009
35,2010-01-01,45-64 Years,NA,27.01,NA,72,New Mexico,2010
35,2010-01-01,45-64 Years,NA,3.9,NA,11,New Mexico,2010
35,2011-01-01,45-64 Years,NA,24.28,NA,65,New Mexico,2011
35,2011-01-01,45-64 Years,NA,6.33,NA,18,New Mexico,2011
35,2012-01-01,45-64 Years,NA,36.67,NA,97,New Mexico,2012
35,2012-01-01,45-64 Years,NA,3.91,NA,11,New Mexico,2012
35,2013-01-01,45-64 Years,NA,26.76,NA,70,New Mexico,2013
35,2013-01-01,45-64 Years,NA,6.82,NA,19,New Mexico,2013
35,2014-01-01,45-64 Years,NA,29.4,NA,76,New Mexico,2014
35,2014-01-01,45-64 Years,NA,5.8,NA,16,New Mexico,2014
35,2015-01-01,45-64 Years,NA,33.59,NA,86,New Mexico,2015
35,2015-01-01,45-64 Years,NA,6.57,NA,18,New Mexico,2015
35,2016-01-01,45-64 Years,NA,29.89,NA,76,New Mexico,2016
35,2016-01-01,45-64 Years,NA,5.88,NA,16,New Mexico,2016
35,2017-01-01,45-64 Years,NA,32.61,NA,82,New Mexico,2017
35,2017-01-01,45-64 Years,NA,8.18,NA,22,New Mexico,2017
35,2018-01-01,45-64 Years,NA,34.6,NA,86,New Mexico,2018
35,2018-01-01,45-64 Years,NA,4.9,NA,13,New Mexico,2018
35,2019-01-01,45-64 Years,NA,34.61,NA,85,New Mexico,2019
35,2019-01-01,45-64 Years,NA,7.62,NA,20,New Mexico,2019
35,2020-01-01,45-64 Years,NA,38.2,NA,96,New Mexico,2020
35,2020-01-01,45-64 Years,NA,6.1,NA,16,New Mexico,2020
35,2021-01-01,45-64 Years,NA,46.37,NA,115,New Mexico,2021
35,2021-01-01,45-64 Years,NA,6.19,NA,16,New Mexico,2021
35,2022-01-01,45-64 Years,NA,41.73,NA,102,New Mexico,2022
35,2022-01-01,45-64 Years,NA,11.77,NA,30,New Mexico,2022
35,2023-01-01,45-64 Years,NA,31.01,NA,75,New Mexico,2023
35,2023-01-01,45-64 Years,NA,4.76,NA,12,New Mexico,2023
36,2001-01-01,45-64 Years,NA,8.04,NA,167,New York,2001
36,2001-01-01,45-64 Years,NA,0.61,NA,14,New York,2001
36,2002-01-01,45-64 Years,NA,7.42,NA,158,New York,2002
36,2002-01-01,45-64 Years,NA,0.77,NA,18,New York,2002
36,2003-01-01,45-64 Years,NA,6.83,NA,149,New York,2003
36,2003-01-01,45-64 Years,NA,1.04,NA,25,New York,2003
36,2004-01-01,45-64 Years,NA,8.87,NA,198,New York,2004
36,2004-01-01,45-64 Years,NA,0.65,NA,16,New York,2004
36,2005-01-01,45-64 Years,NA,9.02,NA,206,New York,2005
36,2005-01-01,45-64 Years,NA,1.2,NA,30,New York,2005
36,2006-01-01,45-64 Years,NA,7.21,NA,168,New York,2006
36,2006-01-01,45-64 Years,NA,1.18,NA,30,New York,2006
36,2007-01-01,45-64 Years,NA,7.89,NA,187,New York,2007
36,2007-01-01,45-64 Years,NA,0.54,NA,14,New York,2007
36,2008-01-01,45-64 Years,NA,7.02,NA,169,New York,2008
36,2008-01-01,45-64 Years,NA,0.77,NA,20,New York,2008
36,2009-01-01,45-64 Years,NA,7.74,NA,190,New York,2009
36,2009-01-01,45-64 Years,NA,1.02,NA,27,New York,2009
36,2010-01-01,45-64 Years,NA,8.68,NA,216,New York,2010
36,2010-01-01,45-64 Years,NA,0.89,NA,24,New York,2010
36,2011-01-01,45-64 Years,NA,9.02,NA,228,New York,2011
36,2011-01-01,45-64 Years,NA,1.06,NA,29,New York,2011
36,2012-01-01,45-64 Years,NA,8.62,NA,218,New York,2012
36,2012-01-01,45-64 Years,NA,0.77,NA,21,New York,2012
36,2013-01-01,45-64 Years,NA,8.92,NA,226,New York,2013
36,2013-01-01,45-64 Years,NA,1.25,NA,34,New York,2013
36,2014-01-01,45-64 Years,NA,9.04,NA,229,New York,2014
36,2014-01-01,45-64 Years,NA,0.99,NA,27,New York,2014
36,2015-01-01,45-64 Years,NA,7.8,NA,198,New York,2015
36,2015-01-01,45-64 Years,NA,0.77,NA,21,New York,2015
36,2016-01-01,45-64 Years,NA,8.3,NA,210,New York,2016
36,2016-01-01,45-64 Years,NA,0.7,NA,19,New York,2016
36,2017-01-01,45-64 Years,NA,7.37,NA,185,New York,2017
36,2017-01-01,45-64 Years,NA,0.93,NA,25,New York,2017
36,2018-01-01,45-64 Years,NA,7.21,NA,179,New York,2018
36,2018-01-01,45-64 Years,NA,1.2,NA,32,New York,2018
36,2019-01-01,45-64 Years,NA,7.97,NA,195,New York,2019
36,2019-01-01,45-64 Years,NA,0.88,NA,23,New York,2019
36,2020-01-01,45-64 Years,NA,7.87,NA,202,New York,2020
36,2020-01-01,45-64 Years,NA,0.63,NA,17,New York,2020
36,2021-01-01,45-64 Years,NA,8.11,NA,204,New York,2021
36,2021-01-01,45-64 Years,NA,0.68,NA,18,New York,2021
36,2022-01-01,45-64 Years,NA,8.65,NA,213,New York,2022
36,2022-01-01,45-64 Years,NA,0.77,NA,20,New York,2022
36,2023-01-01,45-64 Years,NA,8.4,NA,203,New York,2023
36,2023-01-01,45-64 Years,NA,1.18,NA,30,New York,2023
37,2001-01-01,45-64 Years,NA,21.26,NA,194,North Carolina,2001
37,2001-01-01,45-64 Years,NA,3.99,NA,39,North Carolina,2001
37,2002-01-01,45-64 Years,NA,22.7,NA,215,North Carolina,2002
37,2002-01-01,45-64 Years,NA,5.81,NA,59,North Carolina,2002
37,2003-01-01,45-64 Years,NA,22.82,NA,224,North Carolina,2003
37,2003-01-01,45-64 Years,NA,4.75,NA,50,North Carolina,2003
37,2004-01-01,45-64 Years,NA,19.54,NA,198,North Carolina,2004
37,2004-01-01,45-64 Years,NA,4.6,NA,50,North Carolina,2004
37,2005-01-01,45-64 Years,NA,21.52,NA,226,North Carolina,2005
37,2005-01-01,45-64 Years,NA,4.26,NA,48,North Carolina,2005
37,2006-01-01,45-64 Years,NA,22.24,NA,242,North Carolina,2006
37,2006-01-01,45-64 Years,NA,5.21,NA,61,North Carolina,2006
37,2007-01-01,45-64 Years,NA,20.57,NA,232,North Carolina,2007
37,2007-01-01,45-64 Years,NA,4.04,NA,49,North Carolina,2007
37,2008-01-01,45-64 Years,NA,22.72,NA,263,North Carolina,2008
37,2008-01-01,45-64 Years,NA,4.73,NA,59,North Carolina,2008
37,2009-01-01,45-64 Years,NA,22.34,NA,265,North Carolina,2009
37,2009-01-01,45-64 Years,NA,5.24,NA,67,North Carolina,2009
37,2010-01-01,45-64 Years,NA,21.57,NA,260,North Carolina,2010
37,2010-01-01,45-64 Years,NA,5.45,NA,71,North Carolina,2010
37,2011-01-01,45-64 Years,0.81,21.78,10,268,North Carolina,2011
37,2011-01-01,45-64 Years,NA,4.74,NA,63,North Carolina,2011
37,2012-01-01,45-64 Years,NA,24.52,NA,303,North Carolina,2012
37,2012-01-01,45-64 Years,NA,4.87,NA,65,North Carolina,2012
37,2013-01-01,45-64 Years,NA,25.78,NA,321,North Carolina,2013
37,2013-01-01,45-64 Years,NA,5.57,NA,75,North Carolina,2013
37,2014-01-01,45-64 Years,NA,20.46,NA,257,North Carolina,2014
37,2014-01-01,45-64 Years,NA,5.01,NA,68,North Carolina,2014
37,2015-01-01,45-64 Years,NA,23.58,NA,300,North Carolina,2015
37,2015-01-01,45-64 Years,NA,5.31,NA,73,North Carolina,2015
37,2016-01-01,45-64 Years,NA,22.42,NA,289,North Carolina,2016
37,2016-01-01,45-64 Years,NA,6.25,NA,87,North Carolina,2016
37,2017-01-01,45-64 Years,NA,22.76,NA,296,North Carolina,2017
37,2017-01-01,45-64 Years,NA,4.56,NA,64,North Carolina,2017
37,2018-01-01,45-64 Years,NA,23.63,NA,309,North Carolina,2018
37,2018-01-01,45-64 Years,NA,5.24,NA,74,North Carolina,2018
37,2019-01-01,45-64 Years,NA,21.82,NA,286,North Carolina,2019
37,2019-01-01,45-64 Years,NA,4.66,NA,66,North Carolina,2019
37,2020-01-01,45-64 Years,NA,24.8,NA,328,North Carolina,2020
37,2020-01-01,45-64 Years,NA,4.75,NA,66,North Carolina,2020
37,2021-01-01,45-64 Years,NA,24.44,NA,323,North Carolina,2021
37,2021-01-01,45-64 Years,NA,5.74,NA,80,North Carolina,2021
37,2022-01-01,45-64 Years,NA,26.84,NA,355,North Carolina,2022
37,2022-01-01,45-64 Years,NA,5.87,NA,82,North Carolina,2022
37,2023-01-01,45-64 Years,NA,28.83,NA,382,North Carolina,2023
37,2023-01-01,45-64 Years,NA,4.71,NA,66,North Carolina,2023
38,2001-01-01,45-64 Years,NA,16.47,NA,12,North Dakota,2001
38,2001-01-01,45-64 Years,NA,NA,NA,NA,North Dakota,2001
38,2002-01-01,45-64 Years,NA,23.97,NA,18,North Dakota,2002
38,2002-01-01,45-64 Years,NA,NA,NA,NA,North Dakota,2002
38,2003-01-01,45-64 Years,NA,19.41,NA,15,North Dakota,2003
38,2003-01-01,45-64 Years,NA,NA,NA,NA,North Dakota,2003
